Last Updated,FIPS,County Name,State,Country,Total Confirmed Cases,Total Confirmed Deaths,Location,|||
3/22/20 23:45,12086.0,Miami-Dade,Florida,US,227,0,"Miami-Dade, Florida, US",|||
2020-03-23 23:19:34,12086.0,Miami-Dade,Florida,US,278,0,"Miami-Dade, Florida, US",|||
2020-03-24 23:37:31,12086.0,Miami-Dade,Florida,US,338,0,"Miami-Dade, Florida, US",|||
2020-03-25 23:33:19,12086.0,Miami-Dade,Florida,US,400,0,"Miami-Dade, Florida, US",|||
2020-03-26 23:48:35,12086.0,Miami-Dade,Florida,US,616,0,"Miami-Dade, Florida, US",|||
2020-03-27 22:14:55,12086.0,Miami-Dade,Florida,US,763,1,"Miami-Dade, Florida, US",|||
2020-03-28 23:05:37,12086.0,Miami-Dade,Florida,US,1003,2,"Miami-Dade, Florida, US",|||
2020-03-29 23:08:25,12086.0,Miami-Dade,Florida,US,1192,3,"Miami-Dade, Florida, US",|||
2020-03-30 22:52:45,12086.0,Miami-Dade,Florida,US,1632,3,"Miami-Dade, Florida, US",|||
2020-03-31 23:43:56,12086.0,Miami-Dade,Florida,US,2123,7,"Miami-Dade, Florida, US",|||
2020-04-01 21:58:49,12086.0,Miami-Dade,Florida,US,2202,7,"Miami-Dade, Florida, US",|||
